DATA_REF_SYNTAX;MODEL_ID;RCM_VERSION_ID;FREQUENCY;VAR_NAME;VERSION_NO;SUBPANEL
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r12i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp26.r12i1p1;CCLM4-8-17;v1;day;ps;v20170523;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp26.r12i1p1;CCLM4-8-17;v1;day;huss;v20170523;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r12i1p1;CCLM4-8-17;v1;day;ps;v20140515;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r12i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r12i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20191210;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r12i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20191210;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r12i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200609;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r12i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200609;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20201215;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20201215;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20210128;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20210128;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20201209;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.historical.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20201209;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20210128;
CORDEX.output.EUR-11.CLMcom.ICHEC-EC-EARTH.rcp85.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20210128;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r12i1p1;HIRHAM5;v1;day;ps;v20181126;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r12i1p1;HIRHAM5;v1;day;huss;v20181126;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r12i1p1;HIRHAM5;v1;day;ps;v20181126;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r12i1p1;HIRHAM5;v1;day;huss;v20181126;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r1i1p1;HIRHAM5;v1;day;ps;v20190108;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r1i1p1;HIRHAM5;v1;day;huss;v20190108;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r1i1p1;HIRHAM5;v1;day;ps;v20190108;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r1i1p1;HIRHAM5;v1;day;huss;v20190108;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r3i1p1;HIRHAM5;v2;day;ps;v20190212;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r3i1p1;HIRHAM5;v2;day;huss;v20190212;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp26.r3i1p1;HIRHAM5;v2;day;ps;v20190620;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp26.r3i1p1;HIRHAM5;v2;day;huss;v20190620;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r3i1p1;HIRHAM5;v2;day;ps;v20190212;
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.rcp85.r3i1p1;HIRHAM5;v2;day;huss;v20190212;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.historical.r12i1p1;REMO2015;v1;day;ps;v20170410;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.historical.r12i1p1;REMO2015;v1;day;huss;v20170410;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.rcp26.r12i1p1;REMO2015;v1;day;ps;v20180710;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.rcp26.r12i1p1;REMO2015;v1;day;huss;v20180710;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.rcp85.r12i1p1;REMO2015;v1;day;ps;v20170410;
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.rcp85.r12i1p1;REMO2015;v1;day;huss;v20170410;
CORDEX.output.EUR-11.ICTP.ICHEC-EC-EARTH.historical.r12i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.ICHEC-EC-EARTH.historical.r12i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.ICTP.ICHEC-EC-EARTH.rcp85.r12i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.ICHEC-EC-EARTH.rcp85.r12i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.IPSL.ICHEC-EC-EARTH.historical.r12i1p1;WRF381P;v1;day;ps;v20200716;
CORDEX.output.EUR-11.IPSL.ICHEC-EC-EARTH.historical.r12i1p1;WRF381P;v1;day;huss;v20200716;
CORDEX.output.EUR-11.IPSL.ICHEC-EC-EARTH.rcp85.r12i1p1;WRF381P;v1;day;ps;v20200716;
CORDEX.output.EUR-11.IPSL.ICHEC-EC-EARTH.rcp85.r12i1p1;WRF381P;v1;day;huss;v20200716;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r12i1p1;RACMO22E;v1;day;ps;v20170208;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r12i1p1;RACMO22E;v1;day;huss;v20170208;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp26.r12i1p1;RACMO22E;v1;day;ps;v20170206;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp26.r12i1p1;RACMO22E;v1;day;huss;v20170206;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r12i1p1;RACMO22E;v1;day;ps;v20170606;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r12i1p1;RACMO22E;v1;day;huss;v20170606;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r1i1p1;RACMO22E;v1;day;ps;v20140313;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r1i1p1;RACMO22E;v1;day;huss;v20140313;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r1i1p1;RACMO22E;v1;day;ps;v20140324;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r1i1p1;RACMO22E;v1;day;huss;v20140324;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r3i1p1;RACMO22E;v1;day;ps;v20190108;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r3i1p1;RACMO22E;v1;day;huss;v20190108;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r3i1p1;RACMO22E;v1;day;ps;v20190103;
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.rcp85.r3i1p1;RACMO22E;v1;day;huss;v20190103;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.historical.r12i1p1;HadREM3-GA7-05;v1;day;ps;v20200330;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.historical.r12i1p1;HadREM3-GA7-05;v1;day;huss;v20200330;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp26.r12i1p1;HadREM3-GA7-05;v1;day;ps;v20201111;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp26.r12i1p1;HadREM3-GA7-05;v1;day;huss;v20201111;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp85.r12i1p1;HadREM3-GA7-05;v1;day;ps;v20200330;
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp85.r12i1p1;HadREM3-GA7-05;v1;day;huss;v20200330;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r12i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp26.r12i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r1i1p1;RCA4;v1;day;ps;v20190820;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r1i1p1;RCA4;v1;day;huss;v20190820;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r1i1p1;RCA4;v1;day;ps;v20190820;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r1i1p1;RCA4;v1;day;huss;v20190820;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r3i1p1;RCA4;v1;day;ps;v20190115;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r3i1p1;RCA4;v1;day;huss;v20190115;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r3i1p1;RCA4;v1;day;ps;v20190115;
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r3i1p1;RCA4;v1;day;huss;v20190115;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-LR.historical.r1i1p1;REMO2015;v1;day;ps;v20180710;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-LR.historical.r1i1p1;REMO2015;v1;day;huss;v20180710;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-LR.rcp26.r1i1p1;REMO2015;v1;day;ps;v20180710;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-LR.rcp26.r1i1p1;REMO2015;v1;day;huss;v20180710;
CORDEX.output.EUR-11.DMI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;HIRHAM5;v1;day;ps;v20201101;
CORDEX.output.EUR-11.DMI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;HIRHAM5;v1;day;huss;v20201101;
CORDEX.output.EUR-11.DMI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;HIRHAM5;v1;day;ps;v20201101;
CORDEX.output.EUR-11.DMI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;HIRHAM5;v1;day;huss;v20201101;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-MR.historical.r1i1p1;REMO2015;v1;day;ps;v20200702;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-MR.historical.r1i1p1;REMO2015;v1;day;huss;v20200702;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;REMO2015;v1;day;ps;v20200925;
CORDEX.output.EUR-11.GERICS.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;REMO2015;v1;day;huss;v20200925;
CORDEX.output.EUR-11.IPSL.IPSL-IPSL-CM5A-MR.historical.r1i1p1;WRF381P;v1;day;ps;v20190919;
CORDEX.output.EUR-11.IPSL.IPSL-IPSL-CM5A-MR.historical.r1i1p1;WRF381P;v1;day;huss;v20190919;
CORDEX.output.EUR-11.IPSL.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;WRF381P;v1;day;ps;v20190919;
CORDEX.output.EUR-11.IPSL.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;WRF381P;v1;day;huss;v20190919;
CORDEX.output.EUR-11.KNMI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RACMO22E;v1;day;ps;v20191029;
CORDEX.output.EUR-11.KNMI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RACMO22E;v1;day;huss;v20191029;
CORDEX.output.EUR-11.KNMI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RACMO22E;v1;day;ps;v20191029;
CORDEX.output.EUR-11.KNMI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RACMO22E;v1;day;huss;v20191029;
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.historical.r1i1p1;CCLM4-8-17;v1;day;ps;v20171121;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.historical.r1i1p1;CCLM4-8-17;v1;day;huss;v20171121;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.rcp26.r1i1p1;CCLM4-8-17;v1;day;ps;v20180707;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.rcp26.r1i1p1;CCLM4-8-17;v1;day;huss;v20180707;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.rcp85.r1i1p1;CCLM4-8-17;v1;day;ps;v20171121;
CORDEX.output.EUR-11.CLMcom.MIROC-MIROC5.rcp85.r1i1p1;CCLM4-8-17;v1;day;huss;v20171121;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.historical.r1i1p1;REMO2015;v1;day;ps;v20170329;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.historical.r1i1p1;REMO2015;v1;day;huss;v20170329;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.rcp26.r1i1p1;REMO2015;v1;day;ps;v20180710;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.rcp26.r1i1p1;REMO2015;v1;day;huss;v20180710;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.rcp85.r1i1p1;REMO2015;v1;day;ps;v20170329;
CORDEX.output.EUR-11.GERICS.MIROC-MIROC5.rcp85.r1i1p1;REMO2015;v1;day;huss;v20170329;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.historical.r1i1p1;CCLM4-8-17;v1;day;ps;v20150320;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.historical.r1i1p1;CCLM4-8-17;v1;day;huss;v20150320;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1;CCLM4-8-17;v1;day;ps;v20150320;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1;CCLM4-8-17;v1;day;huss;v20150320;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200609;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200609;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200924;
CORDEX.output.EUR-11.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200924;
CORDEX.output.EUR-11.CNRM.MOHC-HadGEM2-ES.historical.r1i1p1;ALADIN63;v1;day;ps;v20190919;
CORDEX.output.EUR-11.CNRM.MOHC-HadGEM2-ES.historical.r1i1p1;ALADIN63;v1;day;huss;v20190919;
CORDEX.output.EUR-11.CNRM.MOHC-HadGEM2-ES.rcp85.r1i1p1;ALADIN63;v1;day;ps;v20191004;
CORDEX.output.EUR-11.CNRM.MOHC-HadGEM2-ES.rcp85.r1i1p1;ALADIN63;v1;day;huss;v20191004;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.historical.r1i1p1;HIRHAM5;v2;day;ps;v20190512;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.historical.r1i1p1;HIRHAM5;v2;day;huss;v20190512;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.rcp26.r1i1p1;HIRHAM5;v2;day;ps;v20200229;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.rcp26.r1i1p1;HIRHAM5;v2;day;huss;v20200229;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.rcp85.r1i1p1;HIRHAM5;v2;day;ps;v20190512;
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.rcp85.r1i1p1;HIRHAM5;v2;day;huss;v20190512;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;ps;v20170412;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.historical.r1i1p1;REMO2015;v1;day;huss;v20170412;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;ps;v20180710;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.rcp26.r1i1p1;REMO2015;v1;day;huss;v20180710;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;ps;v20170412;
CORDEX.output.EUR-11.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1;REMO2015;v1;day;huss;v20170412;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.rcp26.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.rcp26.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.IPSL.MOHC-HadGEM2-ES.historical.r1i1p1;WRF381P;v1;day;ps;v20190919;
CORDEX.output.EUR-11.IPSL.MOHC-HadGEM2-ES.historical.r1i1p1;WRF381P;v1;day;huss;v20190919;
CORDEX.output.EUR-11.IPSL.MOHC-HadGEM2-ES.rcp85.r1i1p1;WRF381P;v1;day;ps;v20190919;
CORDEX.output.EUR-11.IPSL.MOHC-HadGEM2-ES.rcp85.r1i1p1;WRF381P;v1;day;huss;v20190919;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.historical.r1i1p1;RACMO22E;v2;day;ps;v20160620;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.historical.r1i1p1;RACMO22E;v2;day;huss;v20160620;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RACMO22E;v2;day;ps;v20160830;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RACMO22E;v2;day;huss;v20160830;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RACMO22E;v2;day;ps;v20160705;
CORDEX.output.EUR-11.KNMI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RACMO22E;v2;day;huss;v20160705;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.historical.r1i1p1;HadREM3-GA7-05;v1;day;ps;v20200330;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.historical.r1i1p1;HadREM3-GA7-05;v1;day;huss;v20200330;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp26.r1i1p1;HadREM3-GA7-05;v1;day;ps;v20201111;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp26.r1i1p1;HadREM3-GA7-05;v1;day;huss;v20201111;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp85.r1i1p1;HadREM3-GA7-05;v1;day;ps;v20200330;
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp85.r1i1p1;HadREM3-GA7-05;v1;day;huss;v20200330;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RCA4;v1;day;ps;v20170504;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1;RCA4;v1;day;huss;v20170504;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RCA4;v1;day;ps;v20131026;
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1;RCA4;v1;day;huss;v20131026;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r1i1p1;CCLM4-8-17;v1;day;ps;v20140515;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r1i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CCLM4-8-17;v1;day;ps;v20140515;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;CCLM4-8-17;v1;day;huss;v20140515;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20191219;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20191219;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200102;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200102;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r2i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200211;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r2i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200211;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r2i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200221;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r2i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200221;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200424;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.historical.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200424;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;ps;v20200921;
CORDEX.output.EUR-11.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r3i1p1;ETH-COSMO-crCLIM-v1-1;v1;day;huss;v20200921;
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.historical.r1i1p1;ALADIN63;v1;day;ps;v20200306;
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.historical.r1i1p1;ALADIN63;v1;day;huss;v20200306;
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;ALADIN63;v1;day;ps;v20200518;
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;ALADIN63;v1;day;huss;v20200518;
CORDEX.output.EUR-11.DMI.MPI-M-MPI-ESM-LR.historical.r1i1p1;HIRHAM5;v1;day;ps;v20191101;
CORDEX.output.EUR-11.DMI.MPI-M-MPI-ESM-LR.historical.r1i1p1;HIRHAM5;v1;day;huss;v20191101;
CORDEX.output.EUR-11.DMI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;HIRHAM5;v1;day;ps;v20200113;
CORDEX.output.EUR-11.DMI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;HIRHAM5;v1;day;huss;v20200113;
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.historical.r3i1p1;REMO2015;v1;day;ps;v20190925;
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.historical.r3i1p1;REMO2015;v1;day;huss;v20190925;
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.rcp85.r3i1p1;REMO2015;v1;day;ps;v20190925;
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.rcp85.r3i1p1;REMO2015;v1;day;huss;v20190925;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.historical.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.historical.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.rcp26.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RegCM4-6;v1;day;ps;v20190502;
CORDEX.output.EUR-11.ICTP.MPI-M-MPI-ESM-LR.rcp85.r1i1p1;RegCM4-6;v1;day;huss;v20190502;
CORDEX.output.EUR-11.KNMI.MPI-M-MPI-ESM-LR.historical.r1i1p1;RACMO22E;v1;day;ps;v20190619;
CORDEX.output.EUR-11.KNMI.MPI-M-MPI-ESM-LR.historical.r1i1p1;RACMO22E;v1;day;huss;v20190619;
